user_id,item_ids,timestamp
1203,"[1416, 824, 71, 482, 290, 257, 1458, 1696, 1542, 739, 1016]",1304208000
1203,"[824, 71, 482, 290, 257, 1458, 1696, 1542, 739, 1016, 1171]",1304208000
42,"[1293, 72, 256, 1478, 482, 854, 1237, 1696, 816, 1726, 1748]",1304294400
372,"[1457, 255, 933, 1487, 873, 1128, 1540, 1663, 836, 1383, 861]",1304294400
372,"[255, 933, 1487, 873, 1128, 1540, 1663, 836, 1383, 861, 1421]",1304294400
389,"[70, 30, 1541, 1145, 454, 1536, 31, 1663, 836, 1446, 1721]",1304294400
408,"[1447, 1514, 824, 30, 1133, 1450, 33, 454, 1479, 1089, 861]",1304294400
1218,"[1338, 1449, 1246, 1249, 540, 72, 824, 1630, 1145, 1696, 1686]",1304294400
1353,"[805, 1292, 1451, 482, 794, 1449, 290, 816, 454, 1458, 435]",1304294400
2220,"[1293, 1449, 992, 1416, 1478, 1447, 824, 419, 1263, 1451, 1721]",1304294400
2337,"[1241, 1323, 1290, 1293, 1449, 824, 1450, 1560, 1443, 836, 1421]",1304294400
54,"[1447, 824, 1276, 482, 1133, 5, 212, 24, 186, 1409, 1650]",1304380800
134,"[1558, 1445, 45, 454, 1479, 257, 459, 285, 1723, 31, 620]",1304380800
208,"[1081, 1240, 1256, 1242, 1262, 603, 1452, 1457, 1090, 1655, 468]",1304380800
208,"[1240, 1256, 1242, 1262, 603, 1452, 1457, 1090, 1655, 468, 794]",1304380800
706,"[1200, 1429, 482, 70, 603, 1543, 257, 1185, 1586, 1554, 829]",1304380800
63,"[72, 290, 1452, 5, 255, 739, 1237, 1486, 1553, 1696, 1650]",1304467200
648,"[1290, 1292, 1262, 1294, 540, 824, 40, 1486, 105, 867, 1650]",1304467200
677,"[1451, 1447, 482, 41, 1448, 1634, 1599, 1089, 1487, 272, 1421]",1304467200
698,"[419, 1478, 41, 45, 454, 1536, 1145, 1629, 1487, 1383, 318]",1304467200
835,"[1319, 1322, 1293, 1221, 1411, 1447, 824, 919, 45, 1409, 1325]",1304467200
1152,"[1250, 540, 70, 816, 933, 1123, 1289, 862, 1409, 1721, 1421]",1304467200
1185,"[1288, 1294, 1449, 1451, 824, 71, 1358, 1634, 1458, 1686, 1721]",1304467200
1194,"[540, 1449, 893, 824, 1478, 603, 71, 454, 1486, 921, 1325]",1304467200
1628,"[208, 209, 374, 753, 219, 494, 1047, 210, 604, 719, 794]",1304467200
1829,"[1322, 1290, 805, 1294, 992, 1493, 824, 290, 1457, 318, 861]",1304467200
1875,"[379, 580, 904, 1084, 767, 1241, 1238, 1166, 1284, 836, 1312]",1304467200
2575,"[854, 1486, 794, 1442, 1649, 1623, 1663, 1711, 921, 620, 861]",1304467200
3932,"[1336, 1295, 1221, 1449, 680, 1416, 1451, 992, 1452, 674, 1711]",1304467200
23,"[1478, 824, 603, 1592, 45, 1557, 257, 3, 794, 1421, 992]",1304553600
23,"[824, 603, 1592, 45, 1557, 257, 3, 794, 1421, 992, 1410]",1304553600
494,"[1416, 1478, 1447, 824, 33, 1663, 1291, 794, 836, 921, 861]",1304553600
706,"[1429, 482, 70, 603, 1543, 257, 1185, 1586, 1554, 829, 1784]",1304553600
715,"[1314, 1288, 1319, 752, 1447, 1514, 45, 257, 1636, 1619, 318]",1304553600
54,"[824, 1276, 482, 1133, 5, 212, 24, 186, 1409, 1650, 1421]",1304640000
496,"[342, 556, 577, 584, 529, 454, 227, 252, 595, 239, 82]",1304640000
668,"[1066, 1238, 949, 41, 482, 1452, 67, 1695, 1597, 1115, 1372]",1304640000
449,"[1293, 1295, 1292, 1411, 1447, 35, 1115, 31, 70, 1457, 1372]",1304726400
287,"[1292, 1293, 1294, 1324, 1295, 824, 1276, 1458, 257, 24, 1686]",1304812800
7,"[1114, 408, 1240, 1333, 1320, 1296, 1292, 1284, 1275, 750, 1410]",1304899200
436,"[1200, 1052, 1514, 824, 1625, 1487, 1479, 1630, 257, 31, 794]",1304899200
436,"[1052, 1514, 824, 1625, 1487, 1479, 1630, 257, 31, 794, 836]",1304899200
556,"[1295, 419, 824, 1450, 454, 1629, 35, 739, 1486, 794, 1457]",1304899200
884,"[64, 289, 1081, 1084, 1316, 1295, 540, 794, 1630, 1586, 1655]",1304899200
1080,"[65, 406, 556, 380, 730, 664, 522]",1304899200
591,"[1315, 1338, 1292, 1293, 1314, 1322, 1451, 1416, 35, 1115, 1130]",1304985600
704,"[834, 1470, 916, 44, 52, 1071, 1425, 810, 1355, 1383, 829]",1304985600
2188,"[1295, 1324, 1451, 1447, 419, 824, 1629, 873, 186, 1741, 1650]",1304985600
58,"[1478, 1200, 1493, 1457, 1634, 5, 1631, 816, 1540, 921, 1741]",1305072000
88,"[5, 1649, 739, 1487, 1663, 1727, 186, 1383, 1128, 318, 620]",1305072000
360,"[781, 1313, 1296, 1416, 1451, 1493, 603, 454, 1030, 1479, 1721]",1305072000
969,"[1114, 1214, 787, 992, 1451, 1411, 824, 1593, 672, 1383, 861]",1305072000
2915,"[1241, 1290, 1416, 824, 1486, 454, 1479, 1457, 1536, 804, 1750]",1305072000
218,"[1313, 1338, 1221, 824, 1447, 603, 34, 1450, 1089, 816, 1741]",1305158400
365,"[1275, 824, 30, 1681, 1575, 1554, 620]",1305158400
529,"[1293, 1320, 1375, 1295, 1399, 34, 419, 540, 1133, 258, 921]",1305158400
582,"[1296, 1449, 1416, 824, 35, 1133, 454, 435, 1291, 1446, 620]",1305158400
664,"[315, 248, 309, 337, 667, 41, 1557, 1560, 1629, 446, 1562]",1305158400
1071,"[535, 302, 668, 648, 64]",1305158400
1263,"[1209, 540, 824, 933, 77]",1305158400
859,"[46, 1292, 1352, 1449, 1451, 1416, 1514, 1024, 1681, 794, 280]",1305244800
777,"[824, 1450, 1557, 45, 1452, 1560, 1145, 1458, 1696, 1727, 1383]",1305331200
2283,"[465, 652, 487, 194, 210]",1305331200
3531,"[1319, 1293, 1294, 1295, 1451, 1447, 482, 1452, 1024, 1503, 1686]",1305331200
1865,"[1296, 992, 419, 1478, 1133, 1452, 1237, 1696, 933, 1383, 1291]",1305417600
14,"[277, 143, 570, 643, 53, 54, 621, 2, 1488, 1489, 1598]",1305504000
14,"[143, 570, 643, 53, 54, 621, 2, 1488, 1489, 1598, 1609]",1305504000
646,"[40, 1162, 1557, 67, 1457, 505, 804, 816, 186, 794, 1721]",1305504000
782,"[1361, 1376, 1449, 992, 1362, 1416, 45, 1479, 1649, 1663, 318]",1305504000
810,"[541, 1176, 1242, 1262, 1320, 1322, 1514, 45, 1296, 257, 718]",1305504000
859,"[1292, 1352, 1449, 1451, 1416, 1514, 1024, 1681, 794, 280, 468]",1305504000
1048,"[1478, 1450, 816, 1476, 899, 257, 1024, 1409, 836, 829, 1741]",1305504000
1730,"[1322, 1338, 1343, 1376, 1449, 680, 1246, 794, 854, 1446, 1312]",1305504000
3813,"[1263, 1292, 1296, 824, 1416, 1449, 1451, 674, 1536, 1727, 620]",1305504000
249,"[1452, 255, 739, 1145, 1301, 1708, 24, 836, 1291, 1383, 1421]",1305590400
251,"[1447, 1478, 824, 70, 72, 1457, 255, 1458, 24, 1623, 620]",1305590400
251,"[1478, 824, 70, 72, 1457, 255, 1458, 24, 1623, 620, 868]",1305590400
368,"[1447, 419, 30, 1478, 1237, 739, 1681, 1457, 258, 873, 861]",1305590400
396,"[1447, 739, 1458, 1479, 30, 505, 816, 1663, 1696, 867, 1741]",1305590400
423,"[482, 824, 1432, 816, 67, 30, 1586, 1576, 1694, 1044, 620]",1305590400
646,"[1162, 1557, 67, 1457, 505, 804, 816, 186, 794, 1721, 1750]",1305590400
671,"[826, 1313, 1292, 1416, 824, 1399, 1514, 41, 1475, 862, 861]",1305590400
671,"[1313, 1292, 1416, 824, 1399, 1514, 41, 1475, 862, 861, 921]",1305590400
698,"[1478, 41, 45, 454, 1536, 1145, 1629, 1487, 1383, 318, 1115]",1305590400
856,"[992, 1451, 256, 1514, 824, 1450, 265, 45, 257, 836, 862]",1305590400
856,"[1451, 256, 1514, 824, 1450, 265, 45, 257, 836, 862, 1721]",1305590400
1110,"[1242, 1288, 1293, 1320, 1322, 680, 1449, 1514, 67, 505, 467]",1305590400
1110,"[1288, 1293, 1320, 1322, 680, 1449, 1514, 67, 505, 467, 468]",1305590400
2066,"[1081, 1214, 718, 752, 1451, 662, 265, 469, 921, 861, 640]",1305590400
2171,"[1242, 1290, 1292, 1294, 1275, 1639, 1648, 804, 1694, 1446, 186]",1305590400
51,"[1295, 1324, 1361, 824, 1634, 1451, 5, 1486, 435, 1296, 1721]",1305676800
264,"[1292, 1296, 1288, 805, 1393, 1451, 40, 794, 482, 867, 1721]",1305676800
292,"[1320, 1338, 72, 419, 30, 1486, 1487, 435, 24, 862, 1421]",1305676800
384,"[894, 482, 824, 1115, 1133, 30, 41, 67, 1585, 1409, 1721]",1305676800
400,"[311, 1457, 257, 30, 31, 1696, 1133, 804, 836, 1446, 1291]",1305676800
400,"[1457, 257, 30, 31, 1696, 1133, 804, 836, 1446, 1291, 1741]",1305676800
664,"[248, 309, 337, 667, 41, 1557, 1560, 1629, 446, 1562, 212]",1305676800
898,"[1449, 1451, 1276, 256, 1447, 454, 1479, 816, 637, 861, 868]",1305676800
1106,"[1118, 1214, 1292, 1296, 680, 1082, 67, 1115, 712, 867, 467]",1305676800
1110,"[1293, 1320, 1322, 680, 1449, 1514, 67, 505, 467, 468, 889]",1305676800
1113,"[1449, 1416, 1451, 67, 854, 1634, 257, 1479, 1629, 1727, 620]",1305676800
1113,"[1416, 1451, 67, 854, 1634, 257, 1479, 1629, 1727, 620, 794]",1305676800
1206,"[1416, 256, 824, 1276, 71, 1452, 854, 1457, 1458, 1663, 862]",1305676800
1596,"[1240, 1241, 1323, 1293, 1352, 1295, 1451, 1486, 836, 186, 620]",1305676800
2592,"[817, 1183, 1242, 1290, 805, 1316, 1322, 824, 256, 454, 467]",1305676800
2592,"[1183, 1242, 1290, 805, 1316, 1322, 824, 256, 454, 467, 794]",1305676800
2820,"[1288, 1449, 1493, 1221, 1450, 454, 1362, 1597, 1696, 1727, 1740]",1305676800
218,"[1338, 1221, 824, 1447, 603, 34, 1450, 1089, 816, 1741, 959]",1305763200
575,"[1313, 1288, 1338, 1416, 419, 35, 919, 824, 1479, 1696, 1090]",1305763200
669,"[1292, 1295, 1296, 1449, 1558, 41, 255, 1681, 804, 861, 829]",1305763200
669,"[1295, 1296, 1449, 1558, 41, 255, 1681, 804, 861, 829, 1133]",1305763200
671,"[1292, 1416, 824, 1399, 1514, 41, 1475, 862, 861, 921, 1312]",1305763200
680,"[1290, 1295, 1200, 1362, 41, 311, 1443, 1472, 1145, 1237, 186]",1305763200
680,"[1295, 1200, 1362, 41, 311, 1443, 1472, 1145, 1237, 186, 1708]",1305763200
1008,"[1240, 1151, 58, 1293, 805, 1324, 483, 482, 454, 257, 1372]",1305763200
1188,"[1324, 1295, 1447, 1288, 1296, 1449, 824, 1514, 71, 258, 1458]",1305763200
1536,"[103, 824, 919, 854, 1631, 467]",1305763200
1548,"[103, 1288, 1296, 1262, 1324, 1451, 752, 824, 1246, 1237, 1750]",1305763200
1554,"[1295, 1324, 1447, 992, 712, 1251, 1290, 1237, 257, 1024, 829]",1305763200
1718,"[1338, 1323, 1322, 1324, 1296, 1361, 1447, 824, 908, 467, 794]",1305763200
2583,"[540, 603, 1457, 265, 1415, 257, 1536, 1576, 921, 1383, 889]",1305763200
2598,"[1290, 1295, 992, 1449, 256, 824, 1560, 454, 1557, 794, 676]",1305763200
2616,"[1296, 1292, 1295, 1361, 1416, 1451, 1493, 824, 1395, 257, 1650]",1305763200
2715,"[473, 904, 844, 280, 568, 992, 1200, 1452, 816, 1446, 468]",1305763200
2888,"[310, 539, 1214, 1290, 1295, 1296, 1294, 824, 1358, 921, 468]",1305763200
2888,"[539, 1214, 1290, 1295, 1296, 1294, 824, 1358, 921, 468, 1721]",1305763200
2923,"[498, 1241, 1242, 1262, 1375, 1089, 406, 318, 1291, 1383, 1409]",1305763200
2923,"[1241, 1242, 1262, 1375, 1089, 406, 318, 1291, 1383, 1409, 1740]",1305763200
4349,"[1009, 1313, 1322, 1290, 1292, 1295, 992, 1478, 1558, 1486, 862]",1305763200
565,"[429, 1288, 1262, 522, 1245, 35, 70, 1409, 577, 620, 862]",1305849600
1146,"[1262, 1295, 1292, 1435, 1493, 1200, 70, 1237, 1307, 990, 890]",1305849600
7,"[408, 1240, 1333, 1320, 1296, 1292, 1284, 1275, 750, 1410, 1586]",1305936000
590,"[1295, 1314, 1411, 419, 824, 71, 1478, 258, 35, 1237, 186]",1305936000
3932,"[1295, 1221, 1449, 680, 1416, 1451, 992, 1452, 674, 1711, 794]",1305936000
256,"[739, 1630, 1595, 1145, 24, 804, 1291, 1306, 1383, 836, 1721]",1306022400
258,"[1294, 1221, 1447, 41, 482, 603, 816, 45, 24, 794, 620]",1306022400
258,"[1221, 1447, 41, 482, 603, 816, 45, 24, 794, 620, 868]",1306022400
415,"[1449, 37, 30, 1358, 1115, 149, 1457, 1711, 620, 794, 1735]",1306022400
2594,"[1319, 1292, 805, 256, 1478, 1442, 1649, 873, 1511, 1452, 862]",1306022400
389,"[30, 1541, 1145, 454, 1536, 31, 1663, 836, 1446, 1721, 1793]",1306108800
496,"[556, 577, 584, 529, 454, 227, 252, 595, 239, 82, 987]",1306108800
664,"[309, 337, 667, 41, 1557, 1560, 1629, 446, 1562, 212, 362]",1306108800
1320,"[482, 1276, 265, 454, 1397, 255, 435, 794, 816, 1291, 1383]",1306108800
1869,"[1447, 454, 1451, 1457, 1237, 435, 1553, 836, 794, 873, 405]",1306108800
2969,"[1262, 1296, 1314, 1478, 824, 603, 1593, 1472, 1476, 1487, 816]",1306108800
2969,"[1296, 1314, 1478, 824, 603, 1593, 1472, 1476, 1487, 816, 1289]",1306108800
2969,"[1314, 1478, 824, 603, 1593, 1472, 1476, 1487, 816, 1289, 1663]",1306108800
3253,"[1241, 1292, 1288, 1314, 1320, 419, 540, 854, 1536, 1694, 467]",1306108800
3254,"[1258, 673, 420, 831, 1157, 525]",1306108800
3264,"[1451, 1447, 1514, 824, 1276, 603, 1450, 1458, 1560, 1740, 1672]",1306108800
664,"[337, 667, 41, 1557, 1560, 1629, 446, 1562, 212, 362, 1672]",1306195200
682,"[1457, 919, 1629, 1479, 454, 257, 258, 1623, 1727, 862, 1400]",1306195200
947,"[460, 826, 457, 1257, 1338, 70, 71, 794, 474, 1694, 1398]",1306195200
1218,"[1449, 1246, 1249, 540, 72, 824, 1630, 1145, 1696, 1686, 1715]",1306195200
1513,"[1449, 1079, 1200, 1451, 824, 1276, 265, 1145, 435, 921, 1672]",1306195200
2066,"[1214, 718, 752, 1451, 662, 265, 469, 921, 861, 640, 167]",1306195200
2369,"[1013, 1290, 859, 1447, 290, 1557, 505, 836, 794, 1781, 1421]",1306195200
3612,"[1319, 1313, 1314, 1320, 1292, 1322, 1447, 1478, 1450, 1696, 1795]",1306195200
22,"[805, 1288, 665, 482, 30, 45, 454, 1458, 794, 1409, 1795]",1306281600
23,"[603, 1592, 45, 1557, 257, 3, 794, 1421, 992, 1410, 405]",1306281600
71,"[474, 1281, 1332, 5, 1705]",1306281600
585,"[1295, 1320, 1296, 1449, 35, 71, 901, 1115, 1291, 862, 978]",1306281600
685,"[429, 1240, 70, 41, 1634, 933, 1599, 1629, 921, 1721, 1638]",1306281600
2575,"[1486, 794, 1442, 1649, 1623, 1663, 1711, 921, 620, 861, 1798]",1306281600
2575,"[794, 1442, 1649, 1623, 1663, 1711, 921, 620, 861, 1798, 1800]",1306281600
2723,"[1416, 1451, 280, 1411, 1200, 1362, 603, 1237, 1696, 1409, 318]",1306281600
2723,"[1451, 280, 1411, 1200, 1362, 603, 1237, 1696, 1409, 318, 829]",1306281600
3342,"[769, 1214, 1241, 805, 1416, 1447, 1395, 1275, 435, 620, 1650]",1306281600
4042,"[1313, 1290, 1322, 805, 1314, 1320, 1478, 1493, 1442, 1237, 1665]",1306281600
4455,"[1214, 1294, 1338, 1292, 1320, 1362, 1449, 992, 1479, 1650, 1400]",1306281600
51,"[1324, 1361, 824, 1634, 1451, 5, 1486, 435, 1296, 1721, 1686]",1306368000
51,"[1361, 824, 1634, 1451, 5, 1486, 435, 1296, 1721, 1686, 1794]",1306368000
60,"[824, 35, 540, 67, 1458, 1479, 5, 1696, 1623, 862, 1130]",1306368000
64,"[871, 1451, 824, 256, 45, 5, 435, 1727, 816, 1383, 1638]",1306368000
216,"[540, 603, 1449, 257, 1457, 1458, 1663, 435, 1740, 794, 405]",1306368000
284,"[1450, 33, 854, 1557, 45, 1479, 1133, 24, 1696, 836, 1755]",1306368000
366,"[1338, 1290, 1320, 1449, 540, 30, 34, 1457, 1291, 1630, 511]",1306368000
431,"[482, 540, 794, 45, 1145, 257, 31, 435, 1727, 804, 1421]",1306368000
591,"[1338, 1292, 1293, 1314, 1322, 1451, 1416, 35, 1115, 1130, 1586]",1306368000
1631,"[1322, 1338, 1361, 1449, 1416, 1451, 1200, 1557, 1560, 1663, 1755]",1306368000
374,"[1449, 824, 1478, 1447, 33, 30, 311, 1115, 836, 1741, 1794]",1306454400
590,"[1314, 1411, 419, 824, 71, 1478, 258, 35, 1237, 186, 1797]",1306454400
652,"[603, 40, 67, 794, 257, 933, 1133, 1696, 1554, 468, 1291]",1306454400
1154,"[1478, 72, 70, 1486, 1237, 1663, 816, 1446, 1741, 1721, 1539]",1306454400
1242,"[1081, 1151, 1183, 885, 529, 1319, 1348, 1252, 1501, 1576, 1755]",1306454400
1159,"[527, 1314, 1322, 1348, 1324, 1449, 70, 1246, 257, 1711, 822]",1306540800
1731,"[1319, 1320, 1293, 1314, 1451, 419, 824, 1145, 1486, 1383, 1798]",1306540800
23,"[1592, 45, 1557, 257, 3, 794, 1421, 992, 1410, 405, 498]",1306627200
436,"[1514, 824, 1625, 1487, 1479, 1630, 257, 31, 794, 836, 1798]",1306627200
1525,"[103, 202, 1294, 805, 1416, 1451, 1493, 824, 257, 873, 405]",1306627200
1795,"[1186, 128, 888, 400, 549]",1306627200
436,"[824, 1625, 1487, 1479, 1630, 257, 31, 794, 836, 1798, 405]",1306713600
53,"[1151, 1013, 41, 1012, 5, 37, 253, 885, 24, 873, 1801]",1306800000
256,"[1630, 1595, 1145, 24, 804, 1291, 1306, 1383, 836, 1721, 1799]",1306800000
682,"[919, 1629, 1479, 454, 257, 258, 1623, 1727, 862, 1400, 1798]",1306800000
4240,"[831, 1316, 1324, 1275, 1449, 1447, 824, 919, 1288, 1553, 1798]",1306800000
9,"[668, 1324, 1376, 1223, 771, 256, 1114, 816, 2, 750, 1400]",1306886400
72,"[603, 794, 919, 454, 1458, 1479, 5, 257, 674, 1663, 511]",1306886400
72,"[794, 919, 454, 1458, 1479, 5, 257, 674, 1663, 511, 1400]",1306886400
372,"[933, 1487, 873, 1128, 1540, 1663, 836, 1383, 861, 1421, 1372]",1306886400
372,"[1487, 873, 1128, 1540, 1663, 836, 1383, 861, 1421, 1372, 1755]",1306886400
548,"[1296, 1338, 1322, 824, 419, 1493, 34, 454, 739, 921, 1798]",1306886400
597,"[1315, 1288, 1292, 1393, 35, 603, 961, 1694, 1115, 1741, 1795]",1306886400
677,"[1447, 482, 41, 1448, 1634, 1599, 1089, 1487, 272, 1421, 405]",1306886400
677,"[482, 41, 1448, 1634, 1599, 1089, 1487, 272, 1421, 405, 1798]",1306886400
758,"[1262, 1342, 1295, 1296, 1344, 1200, 540, 824, 1648, 807, 1672]",1306886400
777,"[1450, 1557, 45, 1452, 1560, 1145, 1458, 1696, 1727, 1383, 1797]",1306886400
1146,"[1295, 1292, 1435, 1493, 1200, 70, 1237, 1307, 990, 890, 1309]",1306886400
1242,"[1151, 1183, 885, 529, 1319, 1348, 1252, 1501, 1576, 1755, 1309]",1306886400
1723,"[1292, 1294, 1451, 1493, 1447, 1145, 1237, 1696, 1727, 1409, 1309]",1306886400
1829,"[1290, 805, 1294, 992, 1493, 824, 290, 1457, 318, 861, 1800]",1306886400
1869,"[454, 1451, 1457, 1237, 435, 1553, 836, 794, 873, 405, 1798]",1306886400
284,"[33, 854, 1557, 45, 1479, 1133, 24, 1696, 836, 1755, 1400]",1306972800
295,"[1514, 482, 1276, 603, 30, 1450, 257, 24, 1694, 640, 405]",1306972800
492,"[1451, 33, 71, 1575, 435, 1115, 861, 1446, 836, 873, 889]",1306972800
664,"[667, 41, 1557, 1560, 1629, 446, 1562, 212, 362, 1672, 1793]",1306972800
949,"[1332, 1288, 805, 1275, 1449, 1331, 1514, 794, 1649, 473, 511]",1306972800
1225,"[1151, 1296, 1320, 1338, 1314, 1411, 72, 1145, 258, 1398, 1795]",1306972800
1513,"[1079, 1200, 1451, 824, 1276, 265, 1145, 435, 921, 1672, 1755]",1306972800
1865,"[992, 419, 1478, 1133, 1452, 1237, 1696, 933, 1383, 1291, 1799]",1306972800
2303,"[839, 1260, 725, 1120, 601, 1741, 200, 957, 1514, 1800, 1024]",1306972800
3,"[1183, 1256, 1313, 1296, 1292, 992, 1452, 1, 558, 186, 1795]",1307059200
389,"[1541, 1145, 454, 1536, 31, 1663, 836, 1446, 1721, 1793, 1672]",1307059200
585,"[1320, 1296, 1449, 35, 71, 901, 1115, 1291, 862, 978, 1798]",1307059200
663,"[1452, 454, 1457, 1479, 1145, 1237, 1727, 1623, 794, 862, 1798]",1307059200
686,"[1416, 72, 419, 824, 1557, 1560, 674, 1663, 1090, 1306, 1721]",1307059200
2621,"[1294, 1295, 1275, 1201, 1451, 1493, 257, 861, 1540, 1740, 1721]",1307059200
4455,"[1294, 1338, 1292, 1320, 1362, 1449, 992, 1479, 1650, 1400, 1410]",1307059200
221,"[540, 202, 1253, 290, 1630, 836, 1575, 1740, 449, 829, 1312]",1307145600
366,"[1290, 1320, 1449, 540, 30, 34, 1457, 1291, 1630, 511, 186]",1307145600
1104,"[290, 151, 274, 67, 1399, 255, 1090, 1727, 794, 1383, 116]",1307145600
1965,"[155, 230, 447, 928, 1065, 151, 362]",1307145600
455,"[482, 1292, 1563, 263, 1486, 71, 1631, 739, 1696, 1663, 1798]",1307232000
503,"[34, 1128, 1486, 1145, 1237, 1696, 873, 1623, 1291, 1711, 868]",1307232000
589,"[1479, 1486, 595, 1663, 435, 794, 1583, 597, 1506, 862, 405]",1307232000
589,"[1486, 595, 1663, 435, 794, 1583, 597, 1506, 862, 405, 1539]",1307232000
652,"[40, 67, 794, 257, 933, 1133, 1696, 1554, 468, 1291, 511]",1307232000
658,"[1449, 1451, 1514, 41, 1128, 1696, 1663, 1575, 1576, 861, 511]",1307232000
678,"[1541, 45, 933, 1089, 1145, 1237, 257, 836, 1128, 318, 405]",1307232000
777,"[1557, 45, 1452, 1560, 1145, 1458, 1696, 1727, 1383, 1797, 1794]",1307232000
777,"[45, 1452, 1560, 1145, 1458, 1696, 1727, 1383, 1797, 1794, 1798]",1307232000
924,"[1240, 1315, 1288, 1319, 1324, 1295, 824, 1450, 186, 1409, 1421]",1307232000
1239,"[103, 1451, 1486, 816, 1708, 1740, 862, 640, 1561, 1795, 1799]",1307232000
394,"[1450, 794, 1560, 454, 1486, 30, 1649, 1586, 1383, 1721, 1798]",1307318400
421,"[1320, 1290, 256, 30, 1145, 1486, 1089, 1629, 1649, 1307, 1801]",1307318400
617,"[38, 463, 1214, 1183, 871, 1376, 1493, 824, 257, 603, 1539]",1307318400
617,"[463, 1214, 1183, 871, 1376, 1493, 824, 257, 603, 1539, 1638]",1307318400
1105,"[1199, 67, 1457, 1479, 435, 1393, 1740, 816, 672, 1593, 1400]",1307318400
1105,"[67, 1457, 1479, 435, 1393, 1740, 816, 672, 1593, 1400, 1531]",1307318400
82,"[1319, 1292, 1375, 1276, 5, 1133, 1449, 1597, 1128, 1446, 1410]",1307404800
387,"[1292, 1449, 992, 1416, 1451, 30, 1115, 454, 1536, 505, 1684]",1307404800
572,"[1416, 1514, 35, 824, 1451, 1630, 933, 1024, 1649, 1542, 1798]",1307404800
663,"[454, 1457, 1479, 1145, 1237, 1727, 1623, 794, 862, 1798, 1309]",1307404800
698,"[41, 45, 454, 1536, 1145, 1629, 1487, 1383, 318, 1115, 1795]",1307404800
698,"[45, 454, 1536, 1145, 1629, 1487, 1383, 318, 1115, 1795, 1799]",1307404800
851,"[1288, 805, 1292, 1447, 1514, 71, 1478, 45, 1486, 167, 1798]",1307404800
1350,"[1352, 1295, 1296, 1362, 1416, 1451, 1465, 256, 290, 752, 1539]",1307404800
2119,"[992, 1416, 1451, 1200, 256, 824, 454, 1458, 1629, 1536, 1575]",1307404800
223,"[824, 1432, 265, 454, 674, 804, 836, 30, 223, 509, 1655]",1307491200
517,"[531, 542, 958, 79, 1114, 1197, 959, 489, 34, 1536, 518]",1307491200
689,"[1324, 1451, 256, 1200, 707, 482, 41, 1475, 1024, 716, 1686]",1307491200
1525,"[202, 1294, 805, 1416, 1451, 1493, 824, 257, 873, 405, 1672]",1307491200
3448,"[984, 1214, 915, 861, 467]",1307491200
60,"[35, 540, 67, 1458, 1479, 5, 1696, 1623, 862, 1130, 1781]",1307577600
60,"[540, 67, 1458, 1479, 5, 1696, 1623, 862, 1130, 1781, 1798]",1307577600
248,"[1322, 1478, 1493, 71, 30, 1475, 1634, 1487, 804, 24, 1672]",1307577600
300,"[1214, 1322, 1296, 1449, 603, 24, 836, 1741, 1409, 829, 1684]",1307577600
804,"[1450, 71, 45, 454, 255, 1296, 1540, 739, 1383, 1455, 1800]",1307577600
1499,"[1214, 99, 805, 1375, 407, 1070, 603, 1493, 712, 1663, 405]",1307577600
1695,"[1449, 1447, 1478, 463, 1486, 933, 1089, 255, 1479, 1383, 449]",1307577600
1695,"[1447, 1478, 463, 1486, 933, 1089, 255, 1479, 1383, 449, 1410]",1307577600
1695,"[1478, 463, 1486, 933, 1089, 255, 1479, 1383, 449, 1410, 1629]",1307577600
1695,"[463, 1486, 933, 1089, 255, 1479, 1383, 449, 1410, 1629, 1686]",1307577600
1695,"[1486, 933, 1089, 255, 1479, 1383, 449, 1410, 1629, 1686, 1793]",1307577600
4621,"[1183, 1240, 1288, 1293, 1410]",1307577600
382,"[770, 1066, 1292, 1296, 1493, 265, 1479, 1458, 1602, 30, 1795]",1307664000
947,"[826, 457, 1257, 1338, 70, 71, 794, 474, 1694, 1398, 1702]",1307664000
947,"[457, 1257, 1338, 70, 71, 794, 474, 1694, 1398, 1702, 1798]",1307664000
2174,"[1290, 1449, 258, 1472, 1541, 1457, 257, 714, 186, 1446, 511]",1307664000
2611,"[1293, 1296, 1447, 1276, 603, 1510, 1458, 257, 1487, 1383, 1672]",1307664000
2695,"[494, 1263, 276, 401, 1447, 1478, 1276, 1342, 714, 1715, 1705]",1307664000
223,"[1432, 265, 454, 674, 804, 836, 30, 223, 509, 1655, 1684]",1307750400
507,"[620, 1295, 1449, 1451, 1447, 419, 824, 1457, 34, 1409, 468]",1307750400
1203,"[71, 482, 290, 257, 1458, 1696, 1542, 739, 1016, 1171, 468]",1307750400
1,"[1, 781, 1081, 216, 447, 1200, 540, 419, 164, 1797, 1672]",1307836800
50,"[30, 1358, 5, 45, 1452, 1557, 255, 105, 1291, 1383, 1797]",1307836800
50,"[1358, 5, 45, 1452, 1557, 255, 105, 1291, 1383, 1797, 1798]",1307836800
92,"[1294, 1245, 1248, 1155, 515, 1557, 1593, 257, 1024, 816, 1400]",1307836800
648,"[1292, 1262, 1294, 540, 824, 40, 1486, 105, 867, 1650, 1755]",1307836800
898,"[1451, 1276, 256, 1447, 454, 1479, 816, 637, 861, 868, 1755]",1307836800
1213,"[992, 1200, 1447, 72, 274, 1486, 1541, 1584, 257, 1446, 1798]",1307836800
