user_id,item_ids,timestamp
10370,"[13195, 1479, 9981, 11646, 12773, 4034, 6944, 2282, 2124, 2403, 2459]",1460678400
29378,"[6022, 9916, 10945, 12117, 13263, 13669, 14465, 8934]",1447718400
12896,"[11211, 2673, 7326, 9689, 9916, 10020, 10134, 10456, 11587, 11906, 12032]",1413849600
11209,"[2166, 4530, 5187, 12902, 10684, 14234]",1453075200
2243,"[129, 14670, 756, 12993, 15484]",1458259200
33177,"[6650, 6650, 7813, 7587, 7603]",1256515200
4894,"[8602, 8911, 9657, 1390, 4773, 4874, 7298, 639, 5533, 10984, 8337]",1378252800
50830,"[12055, 16850, 5258, 5551, 8839]",1415491200
5522,"[15198, 8245, 13268, 14610, 15197, 12672, 14861, 10058, 14354, 8056, 13461]",1447113600
14348,"[8338, 11217, 11744, 11981, 13611, 13992, 9180, 9863, 12393, 12394, 15255]",1450310400
5536,"[5448, 4994, 16893, 5230, 5758, 5807, 6194, 6194, 6010, 5228, 5670]",1203465600
22127,"[6275, 6275, 8885, 4637, 8834, 8327, 4957]",1353974400
10375,"[5509, 2015, 5522, 7459, 8425]",1440547200
4088,"[3545, 3600, 16846, 4746, 483, 4004, 11792, 13644, 14902, 15422, 16104]",1466553600
3493,"[5351, 6011, 6348, 6813, 6348, 6813, 14647, 637, 16524, 3037, 4411]",1404345600
4913,"[8243, 16888, 6548, 6548, 6891, 16978, 8411, 17024, 9107, 12185, 6139]",1434758400
6396,"[5517, 6488, 6710, 6488, 6710, 8044, 8946, 9725, 9797, 10916, 11971]",1410220800
6229,"[3126, 3164, 15291, 4518, 6033, 6346, 6346, 9933, 10542, 14770, 3527]",1469145600
1312,"[3127, 2935, 2935, 3632, 331, 310, 3910, 4167, 1778, 4498, 4850]",1161302400
9731,"[3551, 5987, 3518, 1781, 6119, 6119, 2095, 5290, 7141, 1993, 2976]",1219968000
54303,"[15512, 14540, 14542, 14542, 14541, 14450]",1452384000
9344,"[2297, 2620, 16708, 2152, 2893, 2938, 1941, 2022, 2129, 2524, 3105]",1090972800
2178,"[4718, 7396, 14594, 901, 1849, 14516, 14862, 4342, 14811, 14188, 4750]",1461888000
4876,"[4716, 5260, 5392, 4968, 5487, 4641, 4643, 7032, 7155, 5101, 5739]",1258502400
7476,"[8428, 5410, 8696, 9258, 9262, 5137, 6293, 6293, 7565, 8200, 6769]",1418342400
4083,"[437, 572, 582, 635, 705, 770, 1693, 3642, 4285, 4618, 8121]",1447027200
45286,"[10234, 11647, 13469, 3150, 14573]",1448236800
22092,"[6511, 7698, 6518, 6518, 4638, 7603, 7755, 7266, 6356, 6356, 7863]",1284854400
6924,"[12326, 4716, 4723, 2356, 2412, 2416, 3366, 4022, 7396, 7768, 9877]",1425513600
5741,"[12959, 13176, 13266, 13502, 13768, 13875, 1253, 930, 1849, 3836, 9163]",1421798400
26881,"[11697, 12380, 8221, 6774, 6774, 13793, 9749, 3871, 4860, 5928, 8305]",1470787200
18072,"[5857, 6590, 6590, 6911, 16937, 7112, 7313, 7428, 7636, 8515, 9145]",1290297600
3759,"[1875, 2229, 2726, 2728, 2729, 359, 1431, 2083, 4244, 3960, 4917]",1167177600
1814,"[1331, 1567, 5049, 7329, 683, 1347, 5567, 1022, 3049, 3256, 2079]",1474761600
49337,"[13730, 12333, 11668, 13310, 13383, 13907, 12671]",1435881600
9167,"[4938, 6350, 6350, 8315, 10238, 12055, 6201, 6201, 11942, 2236, 5741]",1420588800
45654,"[10461, 14869, 15432, 12093, 14762]",1473552000
9529,"[6311, 7770, 8010, 8114, 8389, 8690, 9678, 6630, 6630, 7937, 8544]",1332201600
12480,"[9317, 2550, 10759, 11557, 11569, 10012, 5657, 5530, 13461]",1447804800
7100,"[13755, 13997, 13680, 14403, 14178, 14654, 14445, 14833, 14890, 15315, 15428]",1453248000
27545,"[11103, 11154, 5290, 6339, 6604, 6741, 6953, 7197, 7200, 7377, 7455]",1403308800
11529,"[4636, 4387, 4717, 3529, 3531, 3533, 5150, 6275, 6275, 3960, 7403]",1226188800
10378,"[2015, 2322, 2816, 2831, 2936, 3658, 3978, 4007, 4050, 4082, 4576]",1424131200
3746,"[1836, 1886, 2297, 1529, 2433, 1716, 2425, 2691, 2406, 2719, 2683]",1090972800
39376,"[8578, 9695, 10089, 10367, 10536, 9905, 13263, 13760]",1447027200
15532,"[5819, 5464, 4728, 4748, 5360, 5929, 5260, 4391, 6319, 6319, 6201]",1205884800
47429,"[11217, 12088, 12379, 13473, 13768]",1436832000
5646,"[5983, 3968, 4239, 4449, 4649, 5563, 5677, 5950, 5274, 5142, 2009]",1285545600
21270,"[5518, 5611, 5651, 6046, 6514, 6875, 6514, 6875, 8405, 9051, 9514]",1358899200
9336,"[2122, 3802, 4113, 3959, 5617, 5476, 6200, 6200, 7054, 8355, 10597]",1358208000
43852,"[12477, 9872, 10818, 13636, 13162]",1410048000
23890,"[10043, 10488, 9189, 10853, 10149, 9511, 10507, 11554, 11493, 17123, 10958]",1389657600
5147,"[3024, 6143, 5342, 1090, 6763, 6763, 10369, 738, 12735, 12959, 2094]",1415318400
40930,"[8985, 11552, 11986, 11436, 13339, 12596, 17209, 13807]",1429747200
374,"[4685, 2619, 1707, 2370, 2550, 2907, 3360, 3784, 5619, 5665, 7030]",1314748800
54038,"[14379, 14381, 14194, 14378, 14181, 14267, 14498, 14494, 14380, 13960, 15598]",1455840000
487,"[6584, 6608, 6608, 6607, 6607, 5906, 6533, 6533, 5855, 5987, 6690]",1212105600
1289,"[1023, 588, 64, 760, 63, 2480, 1336, 244, 748, 1022, 1089]",1058486400
13401,"[8013, 9012, 11796, 2770, 10502, 11151, 12944, 9014, 13415, 12070, 14811]",1435536000
7486,"[7923, 8099, 9242, 9691, 1328, 8071, 8984, 9293, 10178, 12646, 10801]",1409184000
5699,"[918, 942, 1749, 1748, 1749]",1052179200
51575,"[12138, 12414, 12877, 13064, 13893, 14391, 14843]",1452729600
1944,"[2519, 2835, 2990, 3459, 1162, 3120, 2596, 2959, 3400, 1375, 3010]",1133568000
2865,"[2095, 1297, 1341, 1644, 1484, 2103, 2231, 2127, 1909, 2946, 3076]",1095033600
52173,"[12484, 12929, 13023, 13439, 13815]",1453680000
14852,"[11377, 11536, 12695, 12303, 13584, 14164, 14109, 14238, 14372, 14426, 13473]",1440460800
47117,"[11131, 11638, 11637, 11973, 12089, 14081, 14940, 14982, 15715, 15950]",1474416000
557,"[1593, 1789, 1753, 1674, 1769, 1671, 1611, 1582, 1847, 1859, 1863]",1011052800
35286,"[9939, 10511, 8602, 12810, 13524, 14581, 13113, 11651, 14850, 14823, 14526]",1468713600
5139,"[7588, 8790, 7576, 10367, 149, 731, 10340, 12269, 93, 9026, 8176]",1431302400
3353,"[2804, 3632, 3718, 3922, 3978, 3995, 4632, 4638, 5260, 5464, 5507]",1384646400
12819,"[3242, 4461, 5324, 5344, 9498, 9814, 3135, 3287, 11333, 3063, 11002]",1386547200
1760,"[4887, 3969, 4720, 5105, 4959, 4938, 4666, 5201, 5120, 5312, 5068]",1174780800
11703,"[11499, 2310, 4034, 10020, 10012, 12442, 11958, 12079, 13343, 13979, 14072]",1428537600
4718,"[574, 587, 9953, 11901, 11966, 8200, 12080, 13414]",1416960000
3027,"[10312, 10338, 11034, 3262, 4437, 7136, 9677, 17199, 13277, 6384, 12010]",1462924800
15532,"[6766, 6766, 5903, 8651, 4634, 8110, 8419, 6282, 6282, 7779, 5323]",1301702400
46820,"[10950, 11734, 12019, 13485, 14569, 15604]",1461715200
2068,"[2927, 5843, 2289, 6098, 4626, 2523, 2990, 3166, 3211, 16745, 3148]",1209340800
11152,"[6792, 6792, 8389, 7101, 6840, 5677, 6130, 6130, 7649, 8530, 8649]",1303603200
8188,"[1836, 1932, 1941, 2275, 2297, 1644, 2120, 2138, 2216, 1970, 2130]",1036972800
2316,"[722, 1028, 1274, 1850, 930, 3423, 4908, 8602, 710, 1827, 3836]",1348358400
16419,"[6401, 6823, 7224, 7287, 7450, 7802, 7966, 10505, 11695, 11802, 11880]",1417910400
2264,"[4530, 5737, 7603, 7946, 8023, 10248, 3171, 9968, 10226, 13531, 9613]",1393459200
21442,"[7755, 8757, 9972, 8275, 7907, 9148, 9496, 5518, 9881, 10501, 7813]",1422921600
3101,"[1094, 2489, 2747, 2755, 2332, 3051, 3298, 2748, 3378, 452, 1762]",1108425600
7449,"[5982, 8200, 10369, 10702, 11606, 11788, 12191, 12269, 13717, 23, 479]",1426464000
14034,"[2948, 4545, 9951, 10146, 4361, 8200]",1385769600
4088,"[6262, 7881, 8064, 9093, 10564, 1037, 16692, 2375, 16695, 3545, 3600]",1366070400
5612,"[6889, 5659, 7049, 6388, 6388, 7256, 6669, 6669, 7410, 6523, 6523]",1229817600
30715,"[11412, 12644, 12886, 13512, 8071, 8010, 11486, 7050, 10998, 9814, 11080]",1474588800
13309,"[2747, 4019, 9393, 10037, 9884]",1350432000
14063,"[10716, 2958, 2672, 12503, 7414, 13312]",1437264000
1657,"[1688, 3199, 814, 3840, 3202, 3128, 4081, 3881, 4167, 4732, 4548]",1207353600
303,"[9145, 9569, 9821, 10325, 9896, 5007, 3122, 2793, 1541, 3578, 2628]",1355356800
1078,"[2949, 5024, 3401, 7847, 8397, 6630, 6630, 2673, 5844, 8039, 11712]",1461628800
3409,"[4311, 4881, 2391, 4414, 5143, 5365, 160, 484, 5679, 7063, 7399]",1230336000
15552,"[6877, 6877, 5436, 4332, 6940, 3422, 7992, 7954, 4333, 8112, 5866]",1281052800
48773,"[12058, 13741, 13202, 13742, 12469, 4199, 13415, 14873, 14765, 14100, 16067]",1469145600
21282,"[6348, 6511, 6518, 6282, 6348, 6511, 6518, 7044, 7565, 7603, 8507]",1257552000
32291,"[9636, 9998, 10590, 10355, 6945, 9969, 11031, 11289, 8879, 9049, 9332]",1366761600
4295,"[8229, 6356, 6356, 8828, 9132, 8496, 6242, 6242, 7116, 7755, 9532]",1307750400
8088,"[4605, 5461, 5765, 3127, 2917, 5368, 2542, 4699, 4968, 5047, 6350]",1212451200
667,"[2225, 3905, 2959, 4611, 4613, 5242, 5243, 5398, 5257, 4257, 5275]",1188259200
5045,"[2831, 3296, 3127, 2980, 3675, 2604, 3908, 4223, 10174, 677, 8610]",1425081600
31423,"[9798, 10482, 13922, 6352, 6352, 11638, 13761]",1432166400
2388,"[359, 1431, 1191, 1803, 1949, 2090, 2127, 2545, 2485, 2301, 2317]",1056153600
17206,"[4643, 5464, 6233, 6233, 6632, 6632, 6201, 6201, 8355, 8229, 9781]",1315872000
11229,"[2170, 2490, 3903, 4303, 4666, 5896, 4596]",1232236800
12983,"[5090, 5482, 3617, 6875, 6875, 8306, 4699, 5359, 6282, 6349, 6882]",1274400000
11407,"[6046, 6392, 6392, 5126, 8764, 9901, 9460, 9846, 9883, 9217, 9813]",1342396800
33007,"[6625, 6625, 8531, 6796, 6796, 13761, 13415, 13064, 14682, 14762]",1448841600
39653,"[8599, 9194, 9574, 9886, 9890, 10186, 9611, 9341]",1421280000
18267,"[8578, 6963, 7786, 9658, 9685, 9919, 10657, 9762, 10993, 11108, 11697]",1388448000
32796,"[8634, 9736, 6582, 6582, 9217]",1370476800
19564,"[10226, 11345, 11715, 11964, 12047, 11648, 11698, 11989, 11763, 12104, 13118]",1419811200
4789,"[587, 718, 724, 981, 977, 1027, 1031, 1521, 10620, 10803, 5158]",1408233600
27760,"[12720, 11570, 11835, 8883, 10874, 10955, 11684, 5655, 10216, 10312, 8691]",1403654400
1771,"[8009, 11468, 13184, 14246, 14352, 14695, 15072, 15234, 4972, 5779, 5781]",1464566400
21251,"[4627, 9242, 10493, 13689, 13703, 14647, 14799, 14948, 8079, 8392, 11844]",1444348800
9688,"[6491, 6491, 6221, 6221, 1778, 7721, 3710, 12924, 11653, 13489, 9702]",1436572800
6471,"[1624, 1936, 1622, 1162, 1862, 1566, 1562, 2024, 2084, 2029, 1897]",1022284800
31576,"[10213, 10599, 10671, 10669, 10672, 10798, 13142, 6769, 6769, 7044, 7054]",1448582400
6758,"[7043, 8083, 6105, 6105, 6127, 6127, 2663, 4764, 6889, 4526, 5182]",1266796800
50670,"[12009, 11998, 13225, 15200, 12810]",1465430400
18116,"[5866, 8436, 4025, 8586, 8808, 6869, 6869, 9951, 7309, 9931, 9415]",1361145600
11566,"[5126, 6046, 6348, 6348, 5201, 8651, 6944, 8325, 8971, 8418, 8581]",1309305600
971,"[486, 1601, 3935, 4042, 5697, 583, 802, 438, 1015, 3465, 3615]",1292025600
46104,"[11053, 13071, 10675, 13728, 13030, 15073, 14622]",1451001600
14008,"[6688, 6688, 6211, 6211, 7141, 6219, 6219, 6901, 6793, 6793, 7586]",1225152000
29767,"[11426, 10084, 12036, 12131, 9868, 10016, 9142, 7926, 9240, 8151, 8924]",1451174400
21065,"[5864, 7768, 4609, 16840, 16800, 5526]",1320192000
9824,"[6876, 8487, 5125, 8561, 9878, 4720, 6613, 6613, 8327, 9163, 9465]",1366848000
2814,"[189, 3228, 7881, 9632, 797]",1365984000
32776,"[9963, 9916, 9970, 10000, 10013, 10108, 10734, 10903, 7919, 8399, 13897]",1424390400
20364,"[6256, 6420, 6514, 6578, 6875, 6256, 6420, 6514, 6578, 6875, 7755]",1360108800
1296,"[7280, 6278, 6278, 6678, 9878, 6274, 6274, 609, 230, 64, 811]",1393372800
3649,"[341, 5364, 1336, 3170, 3856, 4761, 8044, 9939, 2659, 2976, 3822]",1362787200
13198,"[7408, 4222, 7009, 5008, 8509, 8397, 7252, 5900, 5260, 7967, 7773]",1291420800
1006,"[9291, 7305, 7093, 5964, 9475, 9314, 8796, 6256, 6256, 9516, 9553]",1298937600
6960,"[1571, 1253, 1565, 1849, 1467, 1484, 1547, 1479, 2035, 2407, 1723]",1046908800
33720,"[7703, 6757, 6757, 9336, 10903]",1335052800
14733,"[3254, 4167, 3133, 2784, 3485]",1190246400
26651,"[6717, 6717, 9516, 5508, 12870]",1415491200
33107,"[6638, 6638, 10467, 11132, 2361]",1363651200
2219,"[5126, 2395, 6348, 6348, 5517, 4632, 4407, 5506, 129, 3126, 7421]",1369094400
13136,"[6201, 6400, 6400, 6296, 6296, 4642, 4968, 5731, 5906, 6800, 6800]",1213142400
40795,"[8985, 11975, 11999, 14224, 14802, 15103, 13450, 13743, 14681, 14682, 12944]",1459641600
33873,"[9813, 9434, 8977, 9457, 9462, 9951, 10528, 9970, 8685, 11306, 11315]",1360022400
21007,"[7474, 4597, 8397, 7399, 9467, 9298, 7475]",1407369600
4117,"[1855, 2602, 7455, 6286, 6286, 9535, 9533, 10594, 10699, 1773, 5459]",1431388800
431,"[8322, 410, 8337, 1233, 6004, 2334, 4060, 993, 1006, 1051, 974]",1354579200
35727,"[7326, 9628, 4155, 11316, 7139, 9069]",1409184000
487,"[6216, 6216, 6007, 6425, 6425, 6629, 6741, 6629, 6741, 6018, 6422]",1215216000
6211,"[11275, 11719, 11742, 9343, 12564, 7009, 11800, 2025, 2025, 6779, 6779]",1399420800
40026,"[9848, 10809, 8750, 8764, 12079, 12080, 12177, 9137, 13041, 13463]",1454457600
15115,"[3994, 11438, 12736, 8992, 3250, 9860, 10020, 10974, 11276, 11324, 11459]",1421971200
24473,"[6841, 6841, 5040, 7510, 5406]",1232841600
28,"[8235, 8255, 8574, 8815, 9049, 10554, 1352, 4074, 5281, 16907, 5983]",1388275200
303,"[4170, 5730, 8157, 7674, 142, 9145, 9569, 9821, 10325, 9896, 5007]",1323216000
3586,"[1723, 337, 1499, 2205, 4509, 1850, 6690, 6690, 2542, 3809, 7269]",1317340800
40279,"[8870, 10515, 10590, 11306, 11315]",1365984000
3658,"[2214, 2358, 2659, 2807, 3170, 3266, 3449, 3649, 3849, 3857, 3938]",1283644800
27312,"[6344, 6795, 6344, 6795, 9944, 8207, 9931, 11567, 12032, 6330, 11725]",1382745600
38748,"[13264, 13346, 13489, 13472, 13198, 13474, 13525, 14246, 8348, 11755, 13473]",1444780800
22477,"[4642, 8289, 9612, 10349, 15651]",1474588800
20188,"[11817, 13979, 13458, 12088, 9376, 14761, 14541, 13461, 11270, 14316, 15426]",1475107200
25762,"[12512, 12538, 13122, 13644, 14391, 14811, 14902, 12100, 13180, 14765, 13461]",1450828800
2319,"[8335, 8229, 8322, 8651, 7755, 4632, 6511, 6511, 8056, 7972, 8340]",1283731200
21466,"[7421, 6282, 6282, 7603, 7575, 8110, 8229, 8056, 7972, 8419, 6643]",1271548800
8023,"[2041, 2054, 2055, 2062, 2069, 2080, 1819, 1996, 1479, 1611, 1656]",1031011200
971,"[3667, 3630, 5567, 8318, 471, 14907, 14186, 4639, 15257, 13475, 12183]",1443398400
35307,"[7155, 7517, 8954, 9310, 8585]",1308614400
48180,"[14450, 12070, 14516, 12071, 13310, 14581, 14622, 14541, 13687, 14188, 12689]",1463270400
21120,"[4618, 4629, 4969, 7269, 11975, 3674, 16920]",1442620800
32784,"[6582, 6582, 11426, 12036, 8346, 7374, 9736]",1442793600
4286,"[3102, 2827, 2749, 2725, 2750, 2767, 3334, 3356, 774, 3522, 3824]",1119744000
3224,"[244, 2815, 8602, 7755, 4167]",1321833600
40708,"[13968, 13976, 14072, 14320, 14800, 14949, 15078, 15259, 15265, 15265, 597]",1451260800
7939,"[13854, 8758, 10391, 1591, 6225, 6225, 9944, 10134, 10374, 6412, 6412]",1438300800
6669,"[1886, 16681, 1876, 2044, 1939, 2043, 1174, 1761, 2056, 1723, 2153]",1033776000
49491,"[12106, 12333, 12782, 12858, 12899, 12905, 12932, 13180, 13321, 13334, 13371]",1441411200
5379,"[7041, 8424, 13138, 1250, 3262, 797, 971, 986, 1004, 3476, 4332]",1438732800
4752,"[6602, 6602, 5514, 591, 6981, 3960, 5962, 4635, 4637, 5187, 7778]",1240876800
8715,"[1610, 4641, 6146, 6146, 14587, 14761]",1452729600
37073,"[8355, 7862, 10187, 11115, 8985, 12298, 12093]",1457827200
32165,"[6912, 6449, 6519, 6449, 6519]",1424304000
30017,"[11840, 11888, 11891, 11935, 11976, 12009, 12284, 12299, 12333, 12534, 12646]",1410912000
6,"[6366, 7054, 7602, 8332, 8585, 9931, 11906, 12998, 3331, 11716, 1798]",1407974400
29085,"[11637, 13450, 14003, 15365, 15315, 15428, 15435, 12099, 15936, 16010, 15155]",1463529600
39090,"[8455, 12060, 12112, 13038, 13314, 14725, 14853, 15111, 15432]",1473638400
14989,"[9399, 9879, 10511, 10666, 10682, 10800, 11280, 4632, 8596, 10669, 10709]",1393372800
90,"[13847, 13849, 14191, 13479, 14257, 14269, 14267, 14407, 14241, 13525, 11217]",1430092800
14536,"[5903, 6430, 6430, 6624, 6624, 6515, 6515, 6885, 6349, 6349, 8002]",1252195200
34176,"[8854, 9924, 10707, 6828, 6828, 11222, 12477]",1416528000
21797,"[6356, 6356, 8200, 8325, 8586, 8598, 8703, 9880, 11212, 11648, 12852]",1424649600
10829,"[2351, 4876, 6182, 6182, 3534, 6150, 6150, 6305, 6305, 5888, 8089]",1252627200
15168,"[6131, 5870, 6792, 6831, 6792, 6831, 7342, 7604, 7990, 7529, 3262]",1309219200
13380,"[2754, 9984, 10067, 10745, 12303]",1409616000
2934,"[6120, 6120, 6909, 6632, 6632, 6121, 6121, 7577, 7130, 9303, 7399]",1269734400
3938,"[3677, 3989, 3956, 3676, 3704, 1778, 4516, 4444, 5201, 4447, 4932]",1170028800
17937,"[15917, 15937, 15150, 15922, 16156, 15890, 15625, 16050, 15954, 15956, 15959]",1465516800
5831,"[2122, 4183, 4454, 5132, 5223, 5360, 5361, 5896, 4643, 5464, 5260]",1204934400
15535,"[3412, 3422, 3430, 3993, 4309, 12658, 13118, 12689]",1463961600
1231,"[159, 843, 59, 428, 3887, 683, 1417, 9970, 2051, 10307, 8336]",1397088000
54300,"[14434, 14614, 15538, 3777, 15288]",1463529600
1960,"[853, 110, 5122, 12080, 13773, 13768, 13473, 13493, 11714, 17116, 14391]",1469664000
40043,"[9095, 9329, 9467, 9627, 6098, 17107, 12091, 17122, 13574, 17186, 17194]",1431475200
43145,"[10530, 10733, 10907, 10123, 10109, 10111, 10731, 9831, 10116, 11407, 11702]",1424476800
17582,"[8414, 9498, 3960, 5522, 4250, 7571, 6765, 9716, 11055, 7422, 13859]",1434758400
29538,"[6518, 6647, 6518, 6647, 10339, 10489, 10706, 8881, 10050, 17055, 10463]",1352073600
1864,"[829, 1323, 1601, 5553, 11397, 13941, 80, 232, 1443, 12890, 10710]",1466035200
10711,"[9930, 2081, 4307, 4920, 6120, 6120, 7881, 10027, 10214, 11229, 12059]",1451174400
40413,"[12982, 12390, 13225, 8933, 14317, 7734, 11379, 10018]",1450051200
40724,"[12484, 13023, 12671, 13410, 13118, 13275, 13310, 12959, 11657, 13792, 12863]",1423872000
4840,"[652, 13045, 641, 620, 8033, 13243, 12764]",1458086400
17000,"[10142, 3864, 9891, 10539, 10543, 10382, 10472]",1370217600
15839,"[6856, 7348, 7425, 8570, 10794, 11169, 5613, 5656, 9561, 9820, 10342]",1392076800
971,"[10661, 10748, 10539, 4674, 10625, 3790, 9230, 623, 487, 4499, 4567]",1329436800
12560,"[6173, 6173, 8359, 6046, 5323, 5559, 9465, 12644, 13176, 14474, 14385]",1450483200
54021,"[13943, 15248, 15469, 15247, 15407]",1468713600
3667,"[341, 2243, 5348, 2148, 7523, 6966, 6658, 6658, 8229, 9345, 6463]",1334620800
8293,"[5495, 6517, 3971, 4139, 9005, 4134, 6156, 1538, 3944, 11989, 4686]",1416441600
9824,"[5125, 8561, 9878, 4720, 6613, 6613, 8327, 9163, 9465, 9884, 16778]",1372377600
2250,"[4629, 5864, 7939, 7575, 7603, 8229, 8322, 8651, 13142, 9857, 10912]",1351900800
18128,"[4025, 4641, 4159, 11840, 13385]",1411776000
39934,"[8703, 9631, 9880, 9913, 10801]",1389398400
2689,"[2958, 2965, 221, 351, 2090, 16673, 166, 1162, 1954, 199, 343]",1110412800
25803,"[8255, 5303, 8704, 9051, 8702]",1298851200
18516,"[12270, 6751, 4125, 4635, 5187, 9750, 10012, 10250, 9323, 15817, 6096]",1462752000
4266,"[8337, 9042, 10347, 10675, 10678, 10704, 11015, 11217, 11438, 11781, 12080]",1424908800
21406,"[9051, 4629, 6766, 6766, 8321, 8507, 4638, 8897, 7328, 9699, 11650]",1385769600
846,"[458, 1335, 2877, 4356, 1027, 1690, 16585, 987, 991, 981, 984]",1184112000
22556,"[6993, 5413, 7972, 6750, 6750, 7913, 6392, 6392, 7309, 7998, 4999]",1278547200
21738,"[6752, 9006, 8071, 5518, 8772, 9465, 10520, 11756, 13227, 11647, 13979]",1424131200
788,"[3373, 85, 57, 11425, 1717, 1353, 8496, 10666, 11870, 1131, 8237]",1453161600
11602,"[2579, 4227, 3658, 4335, 4156, 3849, 4630, 4994, 7328, 7755, 7733]",1272758400
35717,"[11999, 13417, 13741, 13650, 7326, 10134, 13219]",1420416000
18362,"[9938, 4176, 10299, 4214, 11227, 9913, 11309, 10693, 10967, 11638, 12379]",1386201600
47345,"[12273, 13348, 13831, 10054, 11212, 11790, 12057, 12227, 12339, 13206, 14086]",1453680000
7947,"[4507, 3658, 3936, 4863, 2836, 4713, 4820, 3422, 4017, 3848, 4668]",1169424000
794,"[373, 2475, 3238, 4539, 8708, 9093, 9126, 9231, 12223, 12736, 14245]",1462320000
8236,"[3023, 3126, 3421, 1528, 3526, 3605, 2398, 3152, 4564, 6203, 6203]",1202428800
2490,"[5007, 148, 932, 4530, 6645, 6645, 10012, 10033, 10513, 152, 174]",1417996800
6596,"[316, 498, 606, 16612, 16617, 1328, 2627, 2849, 5467, 6114, 6399]",1474329600
949,"[2452, 2189, 2710, 2541, 2425, 2159, 2516, 2730, 2930, 1686, 16712]",1066953600
2171,"[767, 5840, 2298, 3223, 504, 1848, 13899, 1031, 341, 129, 15642]",1470268800
24763,"[6941, 5699, 8685, 8828, 8002, 12025, 9373, 13147, 14003, 12561, 13440]",1421107200
2244,"[4332, 4641, 129, 5517, 5524, 7518, 6836, 6836, 8385, 7810, 7609]",1269907200
1069,"[774, 1129, 1567, 1723, 1753, 1762, 1779, 1789, 1806, 1879, 1973]",1027123200
6516,"[2661, 3840, 8983, 8984, 10631, 1137, 1147, 2463, 4055, 8455, 14490]",1463961600
31950,"[11800, 11813, 12082, 7776, 11709, 13742, 12669, 10867, 13121, 12986, 13488]",1428278400
77,"[12565, 12604, 10919, 11936, 11988, 12365, 12392, 12533, 11692, 4, 1301]",1395187200
23899,"[8331, 10753, 10792, 4987, 9377, 9908, 6829, 6829, 9928, 10896, 9846]",1344988800
2590,"[11765, 11845, 11875, 13138, 109, 116, 334, 530, 814, 906, 10908]",1467763200
517,"[2303, 1864, 2340, 1762, 2475, 2513, 2151, 2601, 2461, 1105, 3101]",1104624000
10947,"[2121, 4797, 7542, 8552, 9217, 10999]",1426291200
31363,"[12671, 12810, 13458, 12171, 12071, 14371, 14811, 14860, 14489, 13554, 14823]",1462665600
4770,"[2328, 6242, 6242, 12653, 12805, 13142, 16482, 9122, 9469, 13094, 13636]",1416441600
36886,"[9335, 7776, 9452, 9813, 8831]",1436140800
1417,"[3655, 3672, 1098, 3666, 4083, 3330, 16775, 3921, 4690, 4713, 4821]",1163894400
604,"[143, 2015, 2441, 3734, 3156, 8992, 5622, 7312, 2401, 127, 606]",1316908800
575,"[770, 596, 76, 40, 2127, 3051, 615, 16531, 548, 754, 802]",1440028800
36534,"[9726, 7621, 13588, 14419, 17197]",1437004800
31864,"[12422, 13375, 13614, 13844, 13702, 13841, 12565, 11179, 11383, 11944, 12079]",1430265600
1369,"[72, 1547, 76, 2456, 1686, 670]",1409875200
1954,"[6894, 8787, 9208, 10329, 12397, 14571, 110, 560, 100, 594, 1742]",1446595200
92,"[7212, 6241, 6241, 7116, 7253, 7282, 7294, 6710, 6710, 5659, 7251]",1227484800
46393,"[13458, 13899, 14287, 14166, 14317, 14131, 14594, 12070, 12852, 13554, 14937]",1440288000
45642,"[12106, 13225, 14902, 13771, 14660, 14761, 14979, 12988, 13681, 14622, 14765]",1460332800
19541,"[5137, 4214, 11329, 11606, 11931, 12818, 12266, 11904, 13350, 13934, 12857]",1436659200
5638,"[6875, 6781, 6875, 16658, 3381, 5518, 11195, 11650, 11649, 11727, 2322]",1398556800
1098,"[1966, 866, 1983, 2832, 55, 2439, 2121, 2721, 3066, 2608, 3063]",1086048000
24669,"[5976, 8659, 1285, 5098, 9278, 8917, 11217, 10115, 11218, 12076, 12624]",1392422400
408,"[932, 19, 35, 2798, 3738, 3259, 4167, 3675, 1471, 5998, 3426]",1192147200
29885,"[9408, 6828, 6828, 9936, 9336, 11987, 12230, 12479, 11626, 11850, 11850]",1413936000
27560,"[5605, 7097, 8112, 11857, 7978]",1454803200
14675,"[8229, 7972, 8137, 7309, 8751, 9049, 7229, 8927, 9204, 6794, 6794]",1311552000
6939,"[3275, 3968, 4224, 4284, 4311, 4613, 4283, 4266, 4181, 4527, 4202]",1159315200
431,"[318, 592, 758, 36, 1444, 20, 1527, 480, 591, 81, 289]",1154044800
384,"[4145, 6424, 6424, 8428, 9075, 9750, 10583, 11007, 11744, 12976, 6663]",1431907200
10590,"[13768, 2065, 8336, 9217, 9232, 9498, 9913, 10021, 10307, 10742, 11513]",1412035200
24241,"[10646, 11591, 11613, 5038, 9398, 9439]",1437350400
9892,"[6828, 6828, 9679, 9930, 13362, 6928, 6130, 6130, 1838, 10919, 11936]",1379548800
9098,"[4178, 4194, 4495, 4785, 5188, 4191, 4297, 2474, 2530, 2897, 1508]",1173398400
3672,"[6119, 6119, 7219, 6578, 6578, 6579, 5165, 8827, 9138, 9508, 9130]",1321660800
18060,"[9744, 10454, 10568, 10743, 6794, 6794, 10736, 10609, 10634, 10649, 10913]",1343952000
